dataset,trans_num,cvr_code,pct_cvr,pct_comp,lon,lat
gv_data,220,NAG,0,0,-113.989529,46.690026
gv_data,220,NPF,10.75,9.985,-113.989529,46.690026
gv_data,220,NPG,86.5,73.495,-113.989529,46.690026
gv_data,220,EAF,8,5.185,-113.989529,46.690026
gv_data,220,EAG,0.25,0.155,-113.989529,46.690026
gv_data,220,EPF,9.75,9.545,-113.989529,46.690026
gv_data,220,EPG,0,0,-113.989529,46.690026
gv_data,225,NAF,0.16666666666666669,2.38,-114.034222,46.683849
gv_data,225,NAG,0,0,-114.034222,46.683849
gv_data,225,NPF,0,0,-114.034222,46.683849
gv_data,225,NPG,30,27.256666666666668,-114.034222,46.683849
gv_data,225,EAF,5.166666666666666,3.17,-114.034222,46.683849
gv_data,225,EAG,30.166666666666664,23.746666666666666,-114.034222,46.683849
gv_data,225,EPF,28.666666666666664,41.43666666666667,-114.034222,46.683849
gv_data,225,EPG,2.5,2.01,-114.034222,46.683849
gv_data,234,NAF,0.75,0.82,-113.988891,46.687821
gv_data,234,NAG,0,0,-113.988891,46.687821
gv_data,234,NPF,19.5,24.61,-113.988891,46.687821
gv_data,234,NPG,22.75,35.925,-113.988891,46.687821
gv_data,234,EAF,2,2.38,-113.988891,46.687821
gv_data,234,EAG,27.5,36.265,-113.988891,46.687821
gv_data,234,EPF,0,0,-113.988891,46.687821
gv_data,234,EPG,0,0,-113.988891,46.687821
gv_data,248,NAF,3,2.3966666666666665,-114.011238,46.684734
gv_data,248,NAG,0,0,-114.011238,46.684734
gv_data,248,NPF,5.333333333333333,4.86,-114.011238,46.684734
gv_data,248,NPG,20,19.17,-114.011238,46.684734
gv_data,248,EAF,4.333333333333333,4.386666666666667,-114.011238,46.684734
gv_data,248,EAG,35.5,30.766666666666666,-114.011238,46.684734
gv_data,248,EPF,14,12.39,-114.011238,46.684734
gv_data,248,EPG,28.666666666666668,26.03,-114.011238,46.684734
gv_data,249,NAF,3,1.73,-114.008045,46.685175
gv_data,249,NAG,0,0,-114.008045,46.685175
gv_data,249,NPF,15,11.643333333333333,-114.008045,46.685175
gv_data,249,NPG,46.666666666666664,35.63,-114.008045,46.685175
gv_data,249,EAF,24.5,16.796666666666667,-114.008045,46.685175
gv_data,249,EAG,29.333333333333332,20.943333333333335,-114.008045,46.685175
gv_data,249,EPF,17.166666666666668,11.666666666666668,-114.008045,46.685175
gv_data,249,EPG,1.8333333333333335,1.5933333333333333,-114.008045,46.685175
gv_data,311,NAF,1,0.73,-113.979955,46.679881
gv_data,311,NAG,0,0,-113.979955,46.679881
gv_data,311,NPF,37,31.423333333333332,-113.979955,46.679881
gv_data,311,NPG,31.5,24.426666666666666,-113.979955,46.679881
gv_data,311,EAF,2.5,1.7033333333333334,-113.979955,46.679881
gv_data,311,EAG,7.833333333333334,5.553333333333333,-113.979955,46.679881
gv_data,311,EPF,23,17.346666666666668,-113.979955,46.679881
gv_data,311,EPG,22.5,18.81,-113.979955,46.679881
gv_data,337,NAF,0,0,-113.97868,46.67547
gv_data,337,NAG,0,0,-113.97868,46.67547
gv_data,337,NPF,4.333333333333333,7.676666666666667,-113.97868,46.67547
gv_data,337,NPG,1.5,2.83,-113.97868,46.67547
gv_data,337,EAF,0.8333333333333333,1.7466666666666668,-113.97868,46.67547
gv_data,337,EAG,1.5,2.91,-113.97868,46.67547
gv_data,337,EPF,3.6666666666666665,6.996666666666667,-113.97868,46.67547
gv_data,337,EPG,40.333333333333336,77.83666666666667,-113.97868,46.67547
gv_data,338,NAF,8.333333333333334,9.586666666666668,-113.975488,46.67591
gv_data,338,NAG,0,0,-113.975488,46.67591
gv_data,338,NPF,4.5,6.486666666666666,-113.975488,46.67591
gv_data,338,NPG,40.166666666666664,59.31333333333333,-113.975488,46.67591
gv_data,338,EAF,11.166666666666666,16.316666666666666,-113.975488,46.67591
gv_data,338,EAG,0,0,-113.975488,46.67591
gv_data,338,EPF,5.833333333333333,7.7,-113.975488,46.67591
gv_data,338,EPG,0.3333333333333333,0.6,-113.975488,46.67591
gv_data,339,NAF,0.6666666666666667,0.32999999999999996,-113.97241,46.676554
gv_data,339,NAG,0,0,-113.97241,46.676554
gv_data,339,NPF,50.166666666666664,29.166666666666668,-113.97241,46.676554
gv_data,339,NPG,31.833333333333332,19.580000000000002,-113.97241,46.676554
gv_data,339,EAF,0.6666666666666666,0.37,-113.97241,46.676554
gv_data,339,EAG,0,0,-113.97241,46.676554
gv_data,339,EPF,31.333333333333332,18.053333333333335,-113.97241,46.676554
gv_data,339,EPG,57.666666666666664,32.50333333333333,-113.97241,46.676554
gv_data,347,NAF,2.666666666666667,2.5633333333333335,-114.016342,46.667974
gv_data,347,NAG,0,0,-114.016342,46.667974
gv_data,347,NPF,6.333333333333333,8.203333333333333,-114.016342,46.667974
gv_data,347,NPG,20.833333333333332,32.77666666666667,-114.016342,46.667974
gv_data,347,EAF,5.333333333333333,7.376666666666667,-114.016342,46.667974
gv_data,347,EAG,21.666666666666668,23.166666666666668,-114.016342,46.667974
gv_data,347,EPF,0.6666666666666666,0.94,-114.016342,46.667974
gv_data,347,EPG,18.833333333333332,24.966666666666665,-114.016342,46.667974
gv_data,348,NAF,0,0,-114.013151,46.668415
gv_data,348,NAG,0,0,-114.013151,46.668415
gv_data,348,NPF,1,4.006666666666667,-114.013151,46.668415
gv_data,348,NPG,17.166666666666668,59.946666666666665,-114.013151,46.668415
gv_data,348,EAF,10.333333333333334,26.596666666666668,-114.013151,46.668415
gv_data,348,EAG,0.33333333333333337,1.13,-114.013151,46.668415
gv_data,348,EPF,0,0,-114.013151,46.668415
gv_data,348,EPG,2.3333333333333335,8.313333333333333,-114.013151,46.668415
gv_data,352,NAF,2.1666666666666665,2.7533333333333334,-114.015703,46.665769
gv_data,352,NAG,0,0,-114.015703,46.665769
gv_data,352,NPF,1.6666666666666667,2.2733333333333334,-114.015703,46.665769
gv_data,352,NPG,44,57.160000000000004,-114.015703,46.665769
gv_data,352,EAF,3.1666666666666665,5.183333333333334,-114.015703,46.665769
gv_data,352,EAG,17,20.990000000000002,-114.015703,46.665769
gv_data,352,EPF,0.16666666666666669,0.22000000000000003,-114.015703,46.665769
gv_data,352,EPG,7.333333333333333,11.416666666666666,-114.015703,46.665769
gv_data,353,NAF,0.25,0.26,-114.012512,46.66621
gv_data,353,NAG,0,0,-114.012512,46.66621
gv_data,353,NPF,1.5,1.57,-114.012512,46.66621
gv_data,353,NPG,30.5,48.135,-114.012512,46.66621
gv_data,353,EAF,12.25,15.21,-114.012512,46.66621
gv_data,353,EAG,22.5,25.23,-114.012512,46.66621
gv_data,353,EPF,0,0,-114.012512,46.66621
gv_data,353,EPG,5.75,9.595,-114.012512,46.66621
gv_data,354,NAF,0.6666666666666666,1.0633333333333332,-114.009321,46.666651
gv_data,354,NAG,0,0,-114.009321,46.666651
gv_data,354,NPF,6.833333333333333,9.566666666666666,-114.009321,46.666651
gv_data,354,NPG,50.666666666666664,71.30333333333333,-114.009321,46.666651
gv_data,354,EAF,13.166666666666666,17.63,-114.009321,46.666651
gv_data,354,EAG,0.16666666666666669,0.24666666666666665,-114.009321,46.666651
gv_data,354,EPF,0,0,-114.009321,46.666651
gv_data,354,EPG,0.16666666666666669,0.1866666666666667,-114.009321,46.666651
gv_data,355,NAF,5,4.57,-114.006129,46.667092
gv_data,355,NAG,0,0,-114.006129,46.667092
gv_data,355,NPF,19.833333333333332,17.606666666666666,-114.006129,46.667092
gv_data,355,NPG,65.33333333333333,58.553333333333335,-114.006129,46.667092
gv_data,355,EAF,6.833333333333333,6.196666666666666,-114.006129,46.667092
gv_data,355,EAG,10.333333333333334,9.543333333333333,-114.006129,46.667092
gv_data,355,EPF,3.5,3.5266666666666664,-114.006129,46.667092
gv_data,355,EPG,0,0,-114.006129,46.667092
gv_data,356,NAF,1.5,2.24,-114.008682,46.664446
gv_data,356,NAG,0,0,-114.008682,46.664446
gv_data,356,NPF,14,19.564999999999998,-114.008682,46.664446
gv_data,356,NPG,44.75,64.17,-114.008682,46.664446
gv_data,356,EAF,9.5,14.025,-114.008682,46.664446
gv_data,356,EAG,0,0,-114.008682,46.664446
gv_data,356,EPF,0,0,-114.008682,46.664446
gv_data,356,EPG,0,0,-114.008682,46.664446
gv_data,357,NAF,1.857142857142857,1.2414285714285713,-114.005491,46.664887
gv_data,357,NAG,0,0,-114.005491,46.664887
gv_data,357,NPF,17.857142857142858,13.154285714285715,-114.005491,46.664887
gv_data,357,NPG,63.714285714285715,47.04,-114.005491,46.664887
gv_data,357,EAF,17.571428571428573,12.648571428571428,-114.005491,46.664887
gv_data,357,EAG,7.857142857142857,4.914285714285715,-114.005491,46.664887
gv_data,357,EPF,8.428571428571429,6.5285714285714285,-114.005491,46.664887
gv_data,357,EPG,0.21428571428571427,0.18857142857142856,-114.005491,46.664887
gv_data,384,NAF,0.75,1.005,-114.001686,46.708988
gv_data,384,NAG,0,0,-114.001686,46.708988
gv_data,384,NPF,12.5,14.955,-114.001686,46.708988
gv_data,384,NPG,52,60.855000000000004,-114.001686,46.708988
gv_data,384,EAF,6.25,7.6,-114.001686,46.708988
gv_data,384,EAG,0.25,0.255,-114.001686,46.708988
gv_data,384,EPF,13.5,14.325,-114.001686,46.708988
gv_data,384,EPG,0.75,1.005,-114.001686,46.708988
gv_data,386,NAF,4.25,3.0200000000000005,-113.995299,46.70987
gv_data,386,NAG,0,0,-113.995299,46.70987
gv_data,386,NPF,12.5,10.82,-113.995299,46.70987
gv_data,386,NPG,73.25,70.16499999999999,-113.995299,46.70987
gv_data,386,EAF,0.25,0.165,-113.995299,46.70987
gv_data,386,EAG,1.25,1.605,-113.995299,46.70987
gv_data,386,EPF,17.75,13.150000000000002,-113.995299,46.70987
gv_data,386,EPG,0.75,1.08,-113.995299,46.70987
gv_data,394,NAF,14.166666666666666,8.92,-114.002324,46.711194
gv_data,394,NAG,0.16666666666666669,0.19,-114.002324,46.711194
gv_data,394,NPF,26.166666666666668,19.35333333333333,-114.002324,46.711194
gv_data,394,NPG,39,32.32666666666667,-114.002324,46.711194
gv_data,394,EAF,2.5,1.9566666666666666,-114.002324,46.711194
gv_data,394,EAG,30.5,21.07,-114.002324,46.711194
gv_data,394,EPF,16.166666666666668,11.446666666666667,-114.002324,46.711194
gv_data,394,EPG,6.833333333333333,4.733333333333333,-114.002324,46.711194
gv_data,402,NAF,3.1666666666666665,2.3833333333333333,-114.002963,46.713399
gv_data,402,NAG,0,0,-114.002963,46.713399
gv_data,402,NPF,19.166666666666668,17.126666666666665,-114.002963,46.713399
gv_data,402,NPG,63.666666666666664,60.50666666666667,-114.002963,46.713399
gv_data,402,EAF,8.666666666666666,7.266666666666667,-114.002963,46.713399
gv_data,402,EAG,9,7.373333333333333,-114.002963,46.713399
gv_data,402,EPF,6.5,4.783333333333333,-114.002963,46.713399
gv_data,402,EPG,0.8333333333333333,0.56,-114.002963,46.713399
gv_data,403,NAF,0.4,0.374,-113.999769,46.71384
gv_data,403,NAG,0,0,-113.999769,46.71384
gv_data,403,NPF,4.7,6.014,-113.999769,46.71384
gv_data,403,NPG,33.9,39.598,-113.999769,46.71384
gv_data,403,EAF,5.3,5.726,-113.999769,46.71384
gv_data,403,EAG,36.1,40.112,-113.999769,46.71384
gv_data,403,EPF,2,2.362,-113.999769,46.71384
gv_data,403,EPG,5.5,5.816,-113.999769,46.71384
gv_data,412,NAF,5.166666666666667,4.06,-114.003602,46.715604
gv_data,412,NAG,0,0,-114.003602,46.715604
gv_data,412,NPF,14.333333333333334,11.713333333333333,-114.003602,46.715604
gv_data,412,NPG,63.166666666666664,55.343333333333334,-114.003602,46.715604
gv_data,412,EAF,23.166666666666668,18.11,-114.003602,46.715604
gv_data,412,EAG,2.6666666666666665,2.126666666666667,-114.003602,46.715604
gv_data,412,EPF,11,8.65,-114.003602,46.715604
gv_data,412,EPG,0,0,-114.003602,46.715604
gv_data,419,NAF,4,2.51,-113.997853,46.718691
gv_data,419,NAG,0,0,-113.997853,46.718691
gv_data,419,NPF,24.75,16.715,-113.997853,46.718691
gv_data,419,NPG,106,72.78,-113.997853,46.718691
gv_data,419,EAF,4.25,2.695,-113.997853,46.718691
gv_data,419,EAG,3,2.06,-113.997853,46.718691
gv_data,419,EPF,2.75,1.8399999999999999,-113.997853,46.718691
gv_data,419,EPG,2.25,1.395,-113.997853,46.718691
gv_data,512,NAF,10.666666666666666,8.826666666666666,-113.994639,46.690889
gv_data,512,NAG,0,0,-113.994639,46.690889
gv_data,512,NPF,24,21.696666666666665,-113.994639,46.690889
gv_data,512,NPG,33.666666666666664,29.01,-113.994639,46.690889
gv_data,512,EAF,0.5,0.47,-113.994639,46.690889
gv_data,512,EAG,9.166666666666666,8.5,-113.994639,46.690889
gv_data,512,EPF,4.5,3.92,-113.994639,46.690889
gv_data,512,EPG,29.333333333333332,27.583333333333332,-113.994639,46.690889
gv_data,539,NAF,0.375,0.27,-114.002295,46.66519
gv_data,539,NAG,0,0,-114.002295,46.66519
gv_data,539,NPF,15.375,14.2975,-114.002295,46.66519
gv_data,539,NPG,36.375,29.8625,-114.002295,46.66519
gv_data,539,EAF,21.375,15.5125,-114.002295,46.66519
gv_data,539,EAG,31.875,28.08,-114.002295,46.66519
gv_data,539,EPF,2.5,2.4675,-114.002295,46.66519
gv_data,539,EPG,10.625,9.5075,-114.002295,46.66519
gv_data,543,NAF,0.75,0.55,-113.999949,46.668114
gv_data,543,NAG,0,0,-113.999949,46.668114
gv_data,543,NPF,8.5,6.665,-113.999949,46.668114
gv_data,543,NPG,17.25,11.629999999999999,-113.999949,46.668114
gv_data,543,EAF,15.25,9.945,-113.999949,46.668114
gv_data,543,EAG,27.5,25.295,-113.999949,46.668114
gv_data,543,EPF,24.25,16.64,-113.999949,46.668114
gv_data,543,EPG,39.5,29.275,-113.999949,46.668114
gv_data,544,NAF,1.3333333333333333,1.2,-113.99909,46.665771
gv_data,544,NAG,0,0,-113.99909,46.665771
gv_data,544,NPF,4.166666666666667,6.266666666666667,-113.99909,46.665771
gv_data,544,NPG,43.666666666666664,53.35333333333333,-113.99909,46.665771
gv_data,544,EAF,10.333333333333334,9.370000000000001,-113.99909,46.665771
gv_data,544,EAG,3,3.5166666666666666,-113.99909,46.665771
gv_data,544,EPF,3,3.7333333333333334,-113.99909,46.665771
gv_data,544,EPG,17.666666666666668,22.563333333333333,-113.99909,46.665771
gv_data,550,NAF,0.16666666666666669,0.19,-113.988149,46.673384
gv_data,550,NAG,0,0,-113.988149,46.673384
gv_data,550,NPF,5.833333333333333,8.056666666666667,-113.988149,46.673384
gv_data,550,NPG,27,40.07666666666667,-113.988149,46.673384
gv_data,550,EAF,8.666666666666666,10.826666666666666,-113.988149,46.673384
gv_data,550,EAG,10,13.393333333333334,-113.988149,46.673384
gv_data,550,EPF,10.333333333333334,14.600000000000001,-113.988149,46.673384
gv_data,550,EPG,9.333333333333334,12.856666666666667,-113.988149,46.673384
gv_data,555,NAF,0.5,0.47,-113.984223,46.671933
gv_data,555,NAG,0,0,-113.984223,46.671933
gv_data,555,NPF,22.5,19.555,-113.984223,46.671933
gv_data,555,NPG,85.75,74.85,-113.984223,46.671933
gv_data,555,EAF,2.25,2.05,-113.984223,46.671933
gv_data,555,EAG,3,2.44,-113.984223,46.671933
gv_data,555,EPF,0,0,-113.984223,46.671933
gv_data,555,EPG,0.75,0.64,-113.984223,46.671933
gv_data,556,NAF,1,1.23,-113.986795,46.669418
gv_data,556,NAG,0,0,-113.986795,46.669418
gv_data,556,NPF,3.6666666666666665,3.8433333333333333,-113.986795,46.669418
gv_data,556,NPG,18.166666666666668,19.02,-113.986795,46.669418
gv_data,556,EAF,19,16.939999999999998,-113.986795,46.669418
gv_data,556,EAG,32.166666666666664,32.74666666666667,-113.986795,46.669418
gv_data,556,EPF,20.333333333333332,20.26666666666667,-113.986795,46.669418
gv_data,556,EPG,5,5.953333333333333,-113.986795,46.669418
gv_data,557,NAF,0.16666666666666669,0.23666666666666664,-113.98356,46.670002
gv_data,557,NAG,0,0,-113.98356,46.670002
gv_data,557,NPF,1.3333333333333333,1.6033333333333333,-113.98356,46.670002
gv_data,557,NPG,6.5,8.99,-113.98356,46.670002
gv_data,557,EAF,19.833333333333332,18.046666666666667,-113.98356,46.670002
gv_data,557,EAG,10.333333333333334,12.573333333333334,-113.98356,46.670002
gv_data,557,EPF,37.333333333333336,39.56666666666666,-113.98356,46.670002
gv_data,557,EPG,19.666666666666668,18.98,-113.98356,46.670002
gv_data,558,NAF,1.375,1.76,-113.986055,46.667402
gv_data,558,NAG,0,0,-113.986055,46.667402
gv_data,558,NPF,5.75,7.8950000000000005,-113.986055,46.667402
gv_data,558,NPG,23.5,34.64,-113.986055,46.667402
gv_data,558,EAF,6.5,8.4225,-113.986055,46.667402
gv_data,558,EAG,0.875,1.9225,-113.986055,46.667402
gv_data,558,EPF,4.25,6.235,-113.986055,46.667402
gv_data,558,EPG,28.75,39.125,-113.986055,46.667402
gv_data,559,NAF,0,0,-113.982886,46.667843
gv_data,559,NAG,0,0,-113.982886,46.667843
gv_data,559,NPF,1.5,1.6300000000000001,-113.982886,46.667843
gv_data,559,NPG,90,93.47,-113.982886,46.667843
gv_data,559,EAF,2.75,2.8,-113.982886,46.667843
gv_data,559,EAG,0,0,-113.982886,46.667843
gv_data,559,EPF,2,1.87,-113.982886,46.667843
gv_data,559,EPG,0.25,0.235,-113.982886,46.667843
gv_data,573,NAF,0.25,0.15,-114.004218,46.694851
gv_data,573,NAG,0,0,-114.004218,46.694851
gv_data,573,NPF,1,0.605,-114.004218,46.694851
gv_data,573,NPG,31.5,24.134999999999998,-114.004218,46.694851
gv_data,573,EAF,7.5,4.674999999999999,-114.004218,46.694851
gv_data,573,EAG,30.5,23.14,-114.004218,46.694851
gv_data,573,EPF,10.25,9.58,-114.004218,46.694851
gv_data,573,EPG,46,37.715,-114.004218,46.694851
gv_data,575,NAF,2.1666666666666665,1.3800000000000001,-114.016703,46.693002
gv_data,575,NAG,0,0,-114.016703,46.693002
gv_data,575,NPF,14.5,8.83,-114.016703,46.693002
gv_data,575,NPG,60.5,39.88333333333333,-114.016703,46.693002
gv_data,575,EAF,28.666666666666668,16.923333333333332,-114.016703,46.693002
gv_data,575,EAG,31.833333333333332,21.243333333333332,-114.016703,46.693002
gv_data,575,EPF,11.333333333333334,7.316666666666666,-114.016703,46.693002
gv_data,575,EPG,6.666666666666667,4.426666666666667,-114.016703,46.693002
gv_data,576,NAF,2,3.03,-114.013474,46.692452
gv_data,576,NAG,0,0,-114.013474,46.692452
gv_data,576,NPF,9.25,10.61,-114.013474,46.692452
gv_data,576,NPG,66.5,75.37,-114.013474,46.692452
gv_data,576,EAF,1.75,1.7999999999999998,-114.013474,46.692452
gv_data,576,EAG,6,8.945,-114.013474,46.692452
gv_data,576,EPF,0.25,0.235,-114.013474,46.692452
gv_data,576,EPG,0,0,-114.013474,46.692452
gv_data,578,NAF,5,7.94,-114.007752,46.691563
gv_data,578,NAG,0,0,-114.007752,46.691563
gv_data,578,NPF,6,9.52,-114.007752,46.691563
gv_data,578,NPG,46.5,73.81,-114.007752,46.691563
gv_data,578,EAF,1,1.59,-114.007752,46.691563
gv_data,578,EAG,4.5,7.14,-114.007752,46.691563
gv_data,578,EPF,0,0,-114.007752,46.691563
gv_data,578,EPG,0,0,-114.007752,46.691563
gv_data,582,NAF,3.25,3.04,-113.987438,46.691521
gv_data,582,NAG,0,0,-113.987438,46.691521
gv_data,582,NPF,3.375,3.1424999999999996,-113.987438,46.691521
gv_data,582,NPG,11,10.18,-113.987438,46.691521
gv_data,582,EAF,9.75,9.035,-113.987438,46.691521
gv_data,582,EAG,55.125,50.8425,-113.987438,46.691521
gv_data,582,EPF,18.75,16.8975,-113.987438,46.691521
gv_data,582,EPG,7.5,6.865,-113.987438,46.691521
